chlor_rfu,wind_speed,do_raw,do_wtemp,par,datetime,do_sim
0.37,3.08,10.53,18.35,777.1,2022-06-05 16:08:00,10.405285345565362
0.36,2.92,10.53,18.38,825.0,2022-06-05 16:09:00,10.405835378548256
0.36,3.25,10.53,18.38,1377.0,2022-06-05 16:10:00,10.406318732727732
0.37,3.08,10.53,18.39,1357.0,2022-06-05 16:11:00,10.406834805098034
0.37,2.92,10.53,18.39,1377.0,2022-06-05 16:12:00,10.407383214679001
0.36,2.92,10.53,18.41,1077.0,2022-06-05 16:13:00,10.407924806139276
0.36,2.25,10.53,18.41,593.0,2022-06-05 16:14:00,10.408601981833257
0.39,2.75,10.54,18.42,559.0,2022-06-05 16:15:00,10.409175201458316
0.39,2.58,10.54,18.42,552.1,2022-06-05 16:16:00,10.409783027536156
0.35,2.75,10.55,18.4,691.9,2022-06-05 16:17:00,10.410357001617689
0.35,2.58,10.55,18.4,531.7,2022-06-05 16:18:00,10.410964187847673
0.37,2.58,10.55,18.42,509.5,2022-06-05 16:19:00,10.411567942640186
0.37,2.08,10.55,18.42,487.4,2022-06-05 16:20:00,10.412274834717012
0.36,1.92,10.55,18.42,494.2,2022-06-05 16:21:00,10.413013592513332
0.36,2.08,10.55,18.42,511.2,2022-06-05 16:22:00,10.413718584013171
0.38,2.25,10.56,18.42,545.3,2022-06-05 16:23:00,10.414389672564344
0.38,2.08,10.56,18.42,606.7,2022-06-05 16:24:00,10.415096181916875
0.37,1.92,10.55,18.44,726.0,2022-06-05 16:25:00,10.41583168074944
0.37,2.25,10.55,18.44,657.8,2022-06-05 16:26:00,10.416496813936455
0.42,2.25,10.57,18.42,579.4,2022-06-05 16:27:00,10.417169242833543
0.42,2.08,10.57,18.42,518.1,2022-06-05 16:28:00,10.417875994018896
0.41,1.92,10.57,18.43,494.2,2022-06-05 16:29:00,10.41861257370184
0.41,2.42,10.57,18.43,480.6,2022-06-05 16:30:00,10.41924328600504
0.45,2.42,10.57,18.43,460.1,2022-06-05 16:31:00,10.419876698534356
0.45,1.92,10.57,18.43,436.3,2022-06-05 16:32:00,10.420614328400836
0.38,2.75,10.57,18.45,432.9,2022-06-05 16:33:00,10.42116566073615
0.38,1.42,10.57,18.45,446.5,2022-06-05 16:34:00,10.421998148712884
0.49,2.58,10.56,18.41,480.6,2022-06-05 16:35:00,10.422603402487878
0.49,1.75,10.56,18.41,518.1,2022-06-05 16:36:00,10.423382843037244
0.39,1.75,10.57,18.45,538.5,2022-06-05 16:37:00,10.424145738533735
0.39,2.08,10.57,18.45,545.3,2022-06-05 16:38:00,10.424838006951095
0.45,1.58,10.58,18.46,535.1,2022-06-05 16:39:00,10.42563949578507
0.45,1.42,10.58,18.46,504.4,2022-06-05 16:40:00,10.426474110657358
0.47,1.42,10.58,18.46,480.6,2022-06-05 16:41:00,10.427309597893885
0.47,1.42,10.58,18.46,470.3,2022-06-05 16:42:00,10.428144319363508
0.38,1.42,10.59,18.47,484.0,2022-06-05 16:43:00,10.428968879849894
0.38,1.08,10.59,18.47,514.7,2022-06-05 16:44:00,10.429866100350123
0.43,1.08,10.59,18.48,524.9,2022-06-05 16:45:00,10.430765879403793
0.43,1.25,10.59,18.48,528.3,2022-06-05 16:46:00,10.43162849169428
0.48,1.25,10.6,18.48,514.7,2022-06-05 16:47:00,10.432494838125839
0.48,1.75,10.6,18.48,497.6,2022-06-05 16:48:00,10.433252519585274
0.43,1.25,10.61,18.49,473.8,2022-06-05 16:49:00,10.434111153245533
0.43,1.25,10.61,18.49,446.5,2022-06-05 16:50:00,10.43496877875123
0.43,0.92,10.61,18.48,432.9,2022-06-05 16:51:00,10.435898479820723
0.43,0.92,10.61,18.48,426.0,2022-06-05 16:52:00,10.43682747463017
0.45,1.08,10.62,18.47,415.8,2022-06-05 16:53:00,10.437724292458439
0.45,0.75,10.62,18.47,409.0,2022-06-05 16:54:00,10.438691788809193
0.43,0.92,10.63,18.47,388.5,2022-06-05 16:55:00,10.439619689489854
0.43,0.75,10.63,18.47,361.3,2022-06-05 16:56:00,10.440583259737119
0.44,0.92,10.62,18.48,344.2,2022-06-05 16:57:00,10.441508456201074
0.44,1.25,10.62,18.48,334.0,2022-06-05 16:58:00,10.442360944075908
0.44,1.25,10.63,18.5,323.8,2022-06-05 16:59:00,10.443209451164707
0.44,1.08,10.63,18.5,323.8,2022-06-05 17:00:00,10.444094599638897
0.42,1.08,10.64,18.51,317.0,2022-06-05 17:01:00,10.444975692250397
0.42,1.42,10.64,18.51,299.9,2022-06-05 17:02:00,10.445780849164253
0.46,1.42,10.65,18.5,279.5,2022-06-05 17:03:00,10.446589874008927
0.46,1.42,10.65,18.5,259.0,2022-06-05 17:04:00,10.447397421705153
0.4,1.58,10.65,18.51,245.4,2022-06-05 17:05:00,10.448161412300294
0.4,1.58,10.65,18.51,238.6,2022-06-05 17:06:00,10.448924447196527
0.47,1.92,10.65,18.53,235.2,2022-06-05 17:07:00,10.449614138990619
0.47,1.75,10.65,18.53,245.4,2022-06-05 17:08:00,10.450341519448669
0.34,1.42,10.65,18.53,252.2,2022-06-05 17:09:00,10.451130283963805
0.34,3.08,10.65,18.53,255.6,2022-06-05 17:10:00,10.451549532845362
0.41,3.58,10.66,18.51,252.2,2022-06-05 17:11:00,10.451868590534213
0.41,3.25,10.66,18.51,238.6,2022-06-05 17:12:00,10.452259664152386
0.41,3.08,10.65,18.53,218.1,2022-06-05 17:13:00,10.452681864646788
0.41,2.92,10.65,18.53,204.5,2022-06-05 17:14:00,10.45313828762761
0.4,3.08,10.66,18.54,204.5,2022-06-05 17:15:00,10.453555226957116
0.4,3.25,10.66,18.54,218.1,2022-06-05 17:16:00,10.453934656310556
0.4,2.92,10.65,18.52,242.0,2022-06-05 17:17:00,10.454393505881171
0.4,2.42,10.65,18.52,269.3,2022-06-05 17:18:00,10.454964435091306
0.37,3.42,10.65,18.52,286.3,2022-06-05 17:19:00,10.455310074643775
0.37,3.08,10.65,18.52,289.7,2022-06-05 17:20:00,10.455731174964043
0.45,2.58,10.66,18.51,279.5,2022-06-05 17:21:00,10.45627224307902
0.45,2.58,10.66,18.51,265.8,2022-06-05 17:22:00,10.456812197055756
0.42,2.42,10.66,18.51,255.6,2022-06-05 17:23:00,10.45738407343443
0.42,2.75,10.66,18.51,248.8,2022-06-05 17:24:00,10.45788154989928
0.39,3.58,10.66,18.5,248.8,2022-06-05 17:25:00,10.458193508549968
0.39,3.25,10.66,18.5,252.2,2022-06-05 17:26:00,10.458578660456242
0.47,2.75,10.67,18.5,255.6,2022-06-05 17:27:00,10.459081982756542
0.47,2.58,10.67,18.5,252.2,2022-06-05 17:28:00,10.459622467698075
0.46,3.08,10.67,18.5,255.6,2022-06-05 17:29:00,10.460050278800393
0.46,3.58,10.67,18.5,255.6,2022-06-05 17:30:00,10.460366168748807
0.46,3.08,10.68,18.5,255.6,2022-06-05 17:31:00,10.460793144652069
0.46,3.25,10.68,18.5,252.2,2022-06-05 17:32:00,10.461181560498167
0.45,3.08,10.68,18.5,255.6,2022-06-05 17:33:00,10.46160672303685
0.45,3.08,10.68,18.5,255.6,2022-06-05 17:34:00,10.46203140810498
0.45,2.92,10.68,18.48,259.0,2022-06-05 17:35:00,10.462496238989937
0.45,3.25,10.68,18.48,259.0,2022-06-05 17:36:00,10.462887156063506
0.42,2.92,10.68,18.48,259.0,2022-06-05 17:37:00,10.463348364111747
0.42,2.75,10.68,18.48,262.4,2022-06-05 17:38:00,10.46384707409571
0.49,2.75,10.69,18.46,262.4,2022-06-05 17:39:00,10.464356110966165
0.49,3.08,10.69,18.46,265.8,2022-06-05 17:40:00,10.464791541696385
0.46,2.75,10.68,18.43,262.4,2022-06-05 17:41:00,10.465303741889796
0.46,2.42,10.68,18.43,259.0,2022-06-05 17:42:00,10.465888059549101
0.44,2.75,10.68,18.43,255.6,2022-06-05 17:43:00,10.466397004771897
0.44,2.58,10.68,18.43,259.0,2022-06-05 17:44:00,10.4669431238738
0.47,2.75,10.68,18.42,259.0,2022-06-05 17:45:00,10.467456097709423
0.47,2.42,10.68,18.42,252.2,2022-06-05 17:46:00,10.468041019840884
0.37,2.25,10.68,18.43,238.6,2022-06-05 17:47:00,10.468651196723824
0.37,2.42,10.68,18.43,235.2,2022-06-05 17:48:00,10.469222983090392
0.5,2.42,10.69,18.45,242.0,2022-06-05 17:49:00,10.469802003133195
0.5,3.42,10.69,18.45,265.8,2022-06-05 17:50:00,10.470158975551364
0.51,2.92,10.7,18.47,289.7,2022-06-05 17:51:00,10.47062399310369
0.51,2.58,10.7,18.47,313.6,2022-06-05 17:52:00,10.471165407217375
0.47,3.75,10.7,18.46,327.2,2022-06-05 17:53:00,10.471443885449846
0.47,3.58,10.7,18.46,320.4,2022-06-05 17:54:00,10.47175980165091
0.41,3.58,10.71,18.44,308.5,2022-06-05 17:55:00,10.472074949111086
0.41,4.42,10.71,18.44,299.9,2022-06-05 17:56:00,10.472202400124987
0.43,4.08,10.71,18.45,296.5,2022-06-05 17:57:00,10.472404120448937
0.43,4.25,10.71,18.45,296.5,2022-06-05 17:58:00,10.4725676233016
0.45,3.75,10.71,18.44,303.3,2022-06-05 17:59:00,10.472847328343653
0.45,3.92,10.71,18.44,315.3,2022-06-05 18:00:00,10.473089184914633
0.52,4.42,10.71,18.44,322.1,2022-06-05 18:01:00,10.473225785083924
0.52,4.08,10.71,18.44,320.4,2022-06-05 18:02:00,10.473437927336201
0.41,4.25,10.71,18.42,310.2,2022-06-05 18:03:00,10.473607722602068
0.41,3.75,10.71,18.42,296.5,2022-06-05 18:04:00,10.4738878285393
0.44,4.08,10.7,18.42,276.1,2022-06-05 18:05:00,10.47409622327666
0.44,3.75,10.7,18.42,255.6,2022-06-05 18:06:00,10.474376743161764
0.32,3.08,10.7,18.41,242.0,2022-06-05 18:07:00,10.474796769153686
0.32,3.25,10.7,18.41,231.8,2022-06-05 18:08:00,10.475178065774822
0.42,3.25,10.71,18.43,218.1,2022-06-05 18:09:00,10.475562001795774
0.42,3.25,10.71,18.43,204.5,2022-06-05 18:10:00,10.475944558693799
0.46,3.25,10.71,18.41,190.9,2022-06-05 18:11:00,10.476334249605939
0.46,3.25,10.71,18.41,177.2,2022-06-05 18:12:00,10.476722248935923
0.42,4.08,10.71,18.4,170.4,2022-06-05 18:13:00,10.476924026382536
0.42,3.42,10.71,18.4,167.0,2022-06-05 18:14:00,10.477271536764324
0.41,3.58,10.71,18.38,160.2,2022-06-05 18:15:00,10.477586848115857
0.41,4.58,10.71,18.38,158.5,2022-06-05 18:16:00,10.477680629096968
0.37,5.42,10.7,18.38,153.4,2022-06-05 18:17:00,10.477584451715106
0.37,5.08,10.7,18.38,146.6,2022-06-05 18:18:00,10.477562632355477
0.38,4.58,10.71,18.38,139.7,2022-06-05 18:19:00,10.477651183974213
0.38,4.25,10.71,18.38,132.9,2022-06-05 18:20:00,10.47781140949473
0.48,4.58,10.7,18.36,126.1,2022-06-05 18:21:00,10.477912546486376
0.48,4.58,10.7,18.36,119.3,2022-06-05 18:22:00,10.47801216219995
0.37,3.92,10.7,18.37,115.9,2022-06-05 18:23:00,10.478243454541627
0.37,3.42,10.7,18.37,112.5,2022-06-05 18:24:00,10.478583953866652
0.46,5.42,10.7,18.35,105.7,2022-06-05 18:25:00,10.478496183149993
0.46,4.42,10.7,18.35,95.4,2022-06-05 18:26:00,10.478625139950763
0.38,4.58,10.69,18.35,85.2,2022-06-05 18:27:00,10.478707882584237
0.38,4.92,10.69,18.35,78.4,2022-06-05 18:28:00,10.47871275683011
0.37,5.08,10.69,18.34,71.6,2022-06-05 18:29:00,10.478681400027698
0.37,4.92,10.69,18.34,64.8,2022-06-05 18:30:00,10.478680817962793
0.38,4.08,10.69,18.33,64.8,2022-06-05 18:31:00,10.478868199273482
0.38,3.75,10.69,18.33,68.2,2022-06-05 18:32:00,10.479129804966655
0.39,3.75,10.68,18.32,68.2,2022-06-05 18:33:00,10.479394735809084
0.39,3.25,10.68,18.32,71.6,2022-06-05 18:34:00,10.479770599842444
0.35,3.42,10.67,18.3,75.0,2022-06-05 18:35:00,10.480112452613684
0.35,4.08,10.67,18.3,75.0,2022-06-05 18:36:00,10.480310296542836
0.4,3.58,10.67,18.3,78.4,2022-06-05 18:37:00,10.48062284051916
0.4,4.92,10.67,18.3,78.4,2022-06-05 18:38:00,10.480643293589173
0.35,4.92,10.66,18.29,75.0,2022-06-05 18:39:00,10.480660907231066
0.35,3.92,10.66,18.29,71.6,2022-06-05 18:40:00,10.480893819908909
0.4,4.08,10.66,18.29,64.8,2022-06-05 18:41:00,10.481091735931747
0.4,3.92,10.66,18.29,57.9,2022-06-05 18:42:00,10.481318717169936
0.41,4.25,10.66,18.29,54.5,2022-06-05 18:43:00,10.48147138116358
0.41,4.92,10.66,18.29,51.1,2022-06-05 18:44:00,10.4814745983412
0.34,4.75,10.65,18.29,47.7,2022-06-05 18:45:00,10.48150455446496
0.34,3.92,10.65,18.29,47.7,2022-06-05 18:46:00,10.48171490665823
0.42,4.08,10.65,18.28,47.7,2022-06-05 18:47:00,10.481900136641286
0.42,4.42,10.65,18.28,47.7,2022-06-05 18:48:00,10.482011339425801
0.36,4.42,10.65,18.29,47.7,2022-06-05 18:49:00,10.482114026210722
0.36,3.75,10.65,18.29,47.7,2022-06-05 18:50:00,10.4823623160369
0.39,3.08,10.65,18.28,44.3,2022-06-05 18:51:00,10.482756468081236
0.39,3.08,10.65,18.28,40.9,2022-06-05 18:52:00,10.483144747916556
0.38,3.25,10.65,18.27,40.9,2022-06-05 18:53:00,10.483497312411345
0.38,3.25,10.65,18.27,37.5,2022-06-05 18:54:00,10.483843093384062
0.42,3.42,10.64,18.28,34.1,2022-06-05 18:55:00,10.484144854041231
0.42,3.25,10.64,18.28,34.1,2022-06-05 18:56:00,10.484483229676021
0.36,3.58,10.64,18.27,34.1,2022-06-05 18:57:00,10.484746907795857
0.36,2.58,10.64,18.27,34.1,2022-06-05 18:58:00,10.485227406046736
0.41,2.92,10.64,18.27,34.1,2022-06-05 18:59:00,10.485637886169965
0.41,2.92,10.64,18.27,37.5,2022-06-05 19:00:00,10.486055526724645
0.41,3.08,10.64,18.26,37.5,2022-06-05 19:01:00,10.486440370053982
0.41,3.42,10.64,18.26,34.1,2022-06-05 19:02:00,10.486743388612673
0.43,3.25,10.63,18.26,30.7,2022-06-05 19:03:00,10.48707546743012
0.43,2.58,10.63,18.26,30.7,2022-06-05 19:04:00,10.487552670383772
0.41,2.75,10.64,18.26,27.3,2022-06-05 19:05:00,10.48797934741725
0.41,3.58,10.64,18.26,27.3,2022-06-05 19:06:00,10.488225156021757
0.42,2.92,10.64,18.27,27.3,2022-06-05 19:07:00,10.48861265975021
0.42,3.08,10.64,18.27,23.9,2022-06-05 19:08:00,10.488950424344985
0.42,3.08,10.64,18.27,23.9,2022-06-05 19:09:00,10.489287811823568
0.42,3.58,10.64,18.27,23.9,2022-06-05 19:10:00,10.48951574135253
0.42,3.58,10.63,18.27,20.4,2022-06-05 19:11:00,10.489723843884619
0.42,3.25,10.63,18.27,20.4,2022-06-05 19:12:00,10.490003716631906
0.38,3.92,10.63,18.27,20.4,2022-06-05 19:13:00,10.490133617570267
0.38,4.25,10.63,18.27,20.4,2022-06-05 19:14:00,10.49019129277459
0.32,5.25,10.64,18.27,20.4,2022-06-05 19:15:00,10.490025465008786
0.32,3.75,10.64,18.27,17.0,2022-06-05 19:16:00,10.490161432142308
0.4,3.42,10.63,18.26,17.0,2022-06-05 19:17:00,10.490378554227435
0.4,4.25,10.63,18.26,17.0,2022-06-05 19:18:00,10.490414547175838
0.47,3.75,10.63,18.26,17.0,2022-06-05 19:19:00,10.490565277068661
0.47,3.42,10.63,18.26,17.0,2022-06-05 19:20:00,10.490787742145109
0.34,3.75,10.64,18.27,17.0,2022-06-05 19:21:00,10.490924407808318
0.34,4.08,10.64,18.27,17.0,2022-06-05 19:22:00,10.490988785593844
0.42,3.42,10.63,18.27,17.0,2022-06-05 19:23:00,10.491203972738344
0.42,4.25,10.63,18.27,17.0,2022-06-05 19:24:00,10.491237471643801
0.47,3.42,10.63,18.26,17.0,2022-06-05 19:25:00,10.491459135157225
0.47,4.58,10.63,18.26,17.0,2022-06-05 19:26:00,10.491427470807547
0.58,3.92,10.62,18.26,17.0,2022-06-05 19:27:00,10.491548985071802
0.58,4.08,10.62,18.26,13.6,2022-06-05 19:28:00,10.491597358076445
0.49,4.08,10.62,18.26,13.6,2022-06-05 19:29:00,10.491638320744967
0.49,4.25,10.62,18.26,13.6,2022-06-05 19:30:00,10.491642134777475
0.48,3.58,10.61,18.26,13.6,2022-06-05 19:31:00,10.491791320886893
0.48,3.92,10.61,18.26,13.6,2022-06-05 19:32:00,10.491866124626481
0.33,3.75,10.62,18.25,13.6,2022-06-05 19:33:00,10.49196846522912
0.33,4.25,10.62,18.25,13.6,2022-06-05 19:34:00,10.491961785654302
0.44,3.92,10.62,18.26,13.6,2022-06-05 19:35:00,10.492033102346932
0.44,4.25,10.62,18.26,13.6,2022-06-05 19:36:00,10.4920322913196
0.45,4.42,10.61,18.25,13.6,2022-06-05 19:37:00,10.491998292535788
0.45,3.58,10.61,18.25,10.2,2022-06-05 19:38:00,10.492087387842446
0.41,3.92,10.61,18.24,10.2,2022-06-05 19:39:00,10.492102012808935
0.41,4.08,10.61,18.24,10.2,2022-06-05 19:40:00,10.492081847509755
0.42,3.42,10.61,18.24,13.6,2022-06-05 19:41:00,10.492265748798616
0.42,3.92,10.61,18.24,13.6,2022-06-05 19:42:00,10.492340752569582
0.32,3.42,10.6,18.24,13.6,2022-06-05 19:43:00,10.492516183620944
0.32,3.58,10.6,18.24,13.6,2022-06-05 19:44:00,10.492656619537607
0.45,3.08,10.61,18.24,13.6,2022-06-05 19:45:00,10.492916215332091
0.45,3.58,10.61,18.24,13.6,2022-06-05 19:46:00,10.493066770285896
0.47,3.75,10.61,18.24,13.6,2022-06-05 19:47:00,10.493181791583392
0.47,3.92,10.61,18.24,13.6,2022-06-05 19:48:00,10.493259681753226
0.5,3.08,10.6,18.24,13.6,2022-06-05 19:49:00,10.493522685568179
0.5,3.92,10.6,18.24,13.6,2022-06-05 19:50:00,10.493602579743373
0.48,3.92,10.6,18.24,13.6,2022-06-05 19:51:00,10.493680737412031
0.48,3.92,10.6,18.24,13.6,2022-06-05 19:52:00,10.493758793170608
0.44,4.42,10.6,18.24,13.6,2022-06-05 19:53:00,10.493724636853841
0.44,4.75,10.6,18.24,13.6,2022-06-05 19:54:00,10.493618693308676
0.57,4.42,10.6,18.23,13.6,2022-06-05 19:55:00,10.493598448959935
0.57,5.08,10.6,18.23,10.2,2022-06-05 19:56:00,10.49337470698464
0.34,5.42,10.59,18.23,10.2,2022-06-05 19:57:00,10.493059303173148
0.34,4.42,10.59,18.23,10.2,2022-06-05 19:58:00,10.492961459869534
0.49,5.25,10.59,18.23,6.8,2022-06-05 19:59:00,10.492586244370035
0.49,5.25,10.59,18.23,6.8,2022-06-05 20:00:00,10.49221162979914
0.43,4.42,10.59,18.23,6.8,2022-06-05 20:01:00,10.492013132585745
0.43,4.42,10.59,18.23,6.8,2022-06-05 20:02:00,10.491814916364316
0.4,4.75,10.59,18.22,5.1,2022-06-05 20:03:00,10.49144985802688
0.4,4.92,10.59,18.22,3.4,2022-06-05 20:04:00,10.490884462890948
0.39,5.92,10.57,18.22,3.4,2022-06-05 20:05:00,10.49010323076404
0.39,6.08,10.57,18.22,3.4,2022-06-05 20:06:00,10.489288824326165
0.37,6.58,10.57,18.22,3.4,2022-06-05 20:07:00,10.48836674872018
0.37,6.08,10.57,18.22,3.4,2022-06-05 20:08:00,10.487554174780994
0.4,7.08,10.57,18.21,3.4,2022-06-05 20:09:00,10.48653404552311
0.4,7.25,10.57,18.21,3.4,2022-06-05 20:10:00,10.485479485272027
0.45,5.92,10.58,18.22,3.4,2022-06-05 20:11:00,10.48471153057053
0.45,5.58,10.58,18.22,3.4,2022-06-05 20:12:00,10.484017912762418
0.48,5.75,10.58,18.21,3.4,2022-06-05 20:13:00,10.483294644768481
0.48,5.08,10.58,18.21,3.4,2022-06-05 20:14:00,10.482715911518028
0.41,5.25,10.56,18.2,3.4,2022-06-05 20:15:00,10.482100803784572
0.41,4.58,10.56,18.2,3.4,2022-06-05 20:16:00,10.481629468787528
0.45,3.25,10.55,18.2,3.4,2022-06-05 20:17:00,10.481444663990887
0.45,3.42,10.55,18.2,3.4,2022-06-05 20:18:00,10.481223867287401
0.45,2.92,10.55,18.2,3.4,2022-06-05 20:19:00,10.481109793786334
0.45,3.58,10.55,18.2,3.4,2022-06-05 20:20:00,10.480855332579331
0.51,3.42,10.55,18.19,3.4,2022-06-05 20:21:00,10.48064165663688
0.51,2.75,10.55,18.19,3.4,2022-06-05 20:22:00,10.480570476110703
0.41,3.25,10.54,18.19,1.7,2022-06-05 20:23:00,10.48004543103832
0.41,3.08,10.54,18.19,0.0,2022-06-05 20:24:00,10.478389204161235
0.46,2.75,10.54,18.18,0.0,2022-06-05 20:25:00,10.476806992971289
0.46,3.08,10.54,18.18,0.0,2022-06-05 20:26:00,10.475156813324954
0.43,3.42,10.54,18.17,0.0,2022-06-05 20:27:00,10.473439478338438
0.43,3.25,10.54,18.17,0.0,2022-06-05 20:28:00,10.471759837016112
0.5,3.08,10.52,18.17,0.0,2022-06-05 20:29:00,10.470117716758798
0.5,3.08,10.52,18.17,0.0,2022-06-05 20:30:00,10.4684774252886
0.46,3.25,10.52,18.17,0.0,2022-06-05 20:31:00,10.466803498784381
0.46,4.08,10.52,18.17,0.0,2022-06-05 20:32:00,10.464958674009212
0.48,4.92,10.53,18.18,0.0,2022-06-05 20:33:00,10.462938419561427
0.48,4.42,10.53,18.18,0.0,2022-06-05 20:34:00,10.461025171708672
0.45,3.58,10.51,18.16,0.0,2022-06-05 20:35:00,10.45929421869952
0.45,3.75,10.51,18.16,0.0,2022-06-05 20:36:00,10.45753035702521
0.43,4.25,10.51,18.16,0.0,2022-06-05 20:37:00,10.455665892955299
0.43,3.42,10.51,18.16,0.0,2022-06-05 20:38:00,10.453974345284752
0.48,4.42,10.52,18.16,0.0,2022-06-05 20:39:00,10.452079943755466
0.48,4.25,10.52,18.16,0.0,2022-06-05 20:40:00,10.45022297433679
0.49,4.75,10.51,18.16,0.0,2022-06-05 20:41:00,10.448266544940536
0.49,4.58,10.51,18.16,0.0,2022-06-05 20:42:00,10.446347634711287
0.54,4.92,10.51,18.16,0.0,2022-06-05 20:43:00,10.444362430280275
0.54,5.25,10.51,18.16,0.0,2022-06-05 20:44:00,10.442313356773333
0.47,4.25,10.51,18.16,0.0,2022-06-05 20:45:00,10.44046981700844
0.47,5.75,10.51,18.16,0.0,2022-06-05 20:46:00,10.438326043883107
0.5,5.75,10.5,18.16,0.0,2022-06-05 20:47:00,10.436185937757157
0.5,4.58,10.5,18.16,0.0,2022-06-05 20:48:00,10.434284530701627
0.47,4.25,10.5,18.16,0.0,2022-06-05 20:49:00,10.432452031063097
0.47,5.08,10.5,18.16,0.0,2022-06-05 20:50:00,10.4304560077422
0.49,5.08,10.5,18.16,0.0,2022-06-05 20:51:00,10.428463099595131
0.49,4.42,10.5,18.16,0.0,2022-06-05 20:52:00,10.426604747534977
0.4,5.08,10.5,18.16,0.0,2022-06-05 20:53:00,10.424617850011575
0.4,5.92,10.5,18.16,0.0,2022-06-05 20:54:00,10.422467481186581
0.49,5.08,10.5,18.16,0.0,2022-06-05 20:55:00,10.420487040653798
0.49,5.58,10.5,18.16,0.0,2022-06-05 20:56:00,10.418411002762841
0.52,4.75,10.5,18.16,0.0,2022-06-05 20:57:00,10.416501874135221
0.52,4.25,10.5,18.16,0.0,2022-06-05 20:58:00,10.414693826735887
0.42,3.75,10.5,18.15,0.0,2022-06-05 20:59:00,10.412989051892461
0.42,4.75,10.5,18.15,0.0,2022-06-05 21:00:00,10.411091216598575
0.51,3.75,10.49,18.14,0.0,2022-06-05 21:01:00,10.409393736009326
0.51,4.08,10.49,18.14,0.0,2022-06-05 21:02:00,10.407634403810423
0.49,3.25,10.49,18.14,0.0,2022-06-05 21:03:00,10.406038053013905
0.49,4.08,10.49,18.14,0.0,2022-06-05 21:04:00,10.40428320521929
0.53,4.75,10.48,18.13,0.0,2022-06-05 21:05:00,10.402404766361853
0.53,3.25,10.48,18.13,0.0,2022-06-05 21:06:00,10.400816932604966
0.45,3.42,10.48,18.13,0.0,2022-06-05 21:07:00,10.399198367085372
0.45,4.08,10.48,18.13,0.0,2022-06-05 21:08:00,10.397455559952629
0.51,4.25,10.48,18.14,0.0,2022-06-05 21:09:00,10.395679668093278
0.51,3.92,10.48,18.14,0.0,2022-06-05 21:10:00,10.393969200148813
0.56,4.25,10.48,18.14,0.0,2022-06-05 21:11:00,10.392198099810571
0.56,4.58,10.48,18.14,0.0,2022-06-05 21:12:00,10.390366707233538
0.48,5.25,10.47,18.13,0.0,2022-06-05 21:13:00,10.388414351901819
0.48,5.75,10.47,18.13,0.0,2022-06-05 21:14:00,10.386370740654158
0.48,5.25,10.47,18.13,0.0,2022-06-05 21:15:00,10.384424768845887
0.48,5.75,10.47,18.13,0.0,2022-06-05 21:16:00,10.382387976717865
0.49,6.58,10.46,18.12,0.0,2022-06-05 21:17:00,10.380203226198715
0.49,5.42,10.46,18.12,0.0,2022-06-05 21:18:00,10.37823887355957
0.54,4.42,10.46,18.12,0.0,2022-06-05 21:19:00,10.376463724445411
0.54,4.75,10.46,18.12,0.0,2022-06-05 21:20:00,10.374629834839293
0.52,3.92,10.46,18.12,0.0,2022-06-05 21:21:00,10.372952373075993
0.52,4.92,10.46,18.12,0.0,2022-06-05 21:22:00,10.371092281347206
0.62,4.92,10.45,18.12,0.0,2022-06-05 21:23:00,10.369235023200764
0.62,3.42,10.45,18.12,0.0,2022-06-05 21:24:00,10.367656564346063
0.45,4.08,10.45,18.12,0.0,2022-06-05 21:25:00,10.365958786998542
0.45,5.08,10.45,18.12,0.0,2022-06-05 21:26:00,10.364080029307344
0.43,4.25,10.45,18.12,0.0,2022-06-05 21:27:00,10.36235594826497
0.43,3.92,10.45,18.12,0.0,2022-06-05 21:28:00,10.360694441746132
0.54,3.58,10.44,18.11,0.0,2022-06-05 21:29:00,10.359099644597908
0.54,4.25,10.44,18.11,0.0,2022-06-05 21:30:00,10.357385372955877
0.49,3.25,10.44,18.11,0.0,2022-06-05 21:31:00,10.355854305448048
0.49,3.25,10.44,18.11,0.0,2022-06-05 21:32:00,10.35432499858957
0.49,4.42,10.45,18.11,0.0,2022-06-05 21:33:00,10.352586655762087
0.49,3.42,10.45,18.11,0.0,2022-06-05 21:34:00,10.351030544267894
0.43,3.58,10.45,18.12,0.0,2022-06-05 21:35:00,10.349444930358443
0.43,3.08,10.45,18.12,0.0,2022-06-05 21:36:00,10.347951036430704
0.51,3.58,10.44,18.11,0.0,2022-06-05 21:37:00,10.346371832870274
0.51,3.25,10.44,18.11,0.0,2022-06-05 21:38:00,10.344853430370424
0.49,3.75,10.44,18.11,0.0,2022-06-05 21:39:00,10.343247748605778
0.49,3.42,10.44,18.11,0.0,2022-06-05 21:40:00,10.341702730995186
0.55,3.25,10.44,18.11,0.0,2022-06-05 21:41:00,10.340189697723762
0.55,3.75,10.44,18.11,0.0,2022-06-05 21:42:00,10.338589899871138
0.51,3.25,10.44,18.11,0.0,2022-06-05 21:43:00,10.33708044619635
0.51,3.25,10.44,18.11,0.0,2022-06-05 21:44:00,10.335572728316109
0.38,2.92,10.44,18.11,0.0,2022-06-05 21:45:00,10.334124816879832
0.38,2.58,10.44,18.11,0.0,2022-06-05 21:46:00,10.332738186203516
0.5,2.25,10.44,18.11,0.0,2022-06-05 21:47:00,10.331410806275617
